"","Reach","area_m2","WUA","HHS","watershed","species","life_stage","season"
"37",37,11794,8121.61285512149,0.688622422852424,"lemh","chnk","spw","sum"
"38",38,12360,8713.48882262502,0.704974823836976,"lemh","chnk","spw","sum"
"39",39,14354,10051.2405349812,0.700239691722249,"lemh","chnk","spw","sum"
"40",40,14077,9919.25576810725,0.704642734112897,"lemh","chnk","spw","sum"
"41",41,14265,9662.91944525175,0.677386571696583,"lemh","chnk","spw","sum"
"42",42,13099,8353.95871856436,0.637755456032091,"lemh","chnk","spw","sum"
"43",43,12563,7680.37170391204,0.611348539673011,"lemh","chnk","spw","sum"
"44",44,12323,6834.74574052432,0.554633266292649,"lemh","chnk","spw","sum"
"45",45,12674,8274.55076747027,0.652876027100384,"lemh","chnk","spw","sum"
"46",46,12346,6994.97579377424,0.566578308259699,"lemh","chnk","spw","sum"
"47",47,12157,7389.26234112028,0.607819555903618,"lemh","chnk","spw","sum"
"48",48,12787,8093.90069226827,0.632978860738897,"lemh","chnk","spw","sum"
"49",49,12469,8163.92550204182,0.654737789882254,"lemh","chnk","spw","sum"
"50",50,13604,8523.12394482922,0.626516020643136,"lemh","chnk","spw","sum"
"51",51,14952,9954.40786388144,0.665757615294371,"lemh","chnk","spw","sum"
"52",52,14157,7961.93458902277,0.562402669281823,"lemh","chnk","spw","sum"
"53",53,12863,6627.31928855088,0.515223453980477,"lemh","chnk","spw","sum"
"54",54,13762,8733.34102510288,0.634598243358733,"lemh","chnk","spw","sum"
"55",55,12823,9005.80411785748,0.702316471797355,"lemh","chnk","spw","sum"
"56",56,12088,8472.00310315308,0.700860614092743,"lemh","chnk","spw","sum"
"57",57,10254,8155.61347484309,0.795359223214657,"lemh","chnk","spw","sum"
"58",58,12038,8693.1142031661,0.722139408802633,"lemh","chnk","spw","sum"
"59",59,15174,9283.20645077399,0.611783738682878,"lemh","chnk","spw","sum"
"60",60,12438,8936.89031507261,0.718515059902927,"lemh","chnk","spw","sum"
"61",61,15957,10563.7653242685,0.662014496726734,"lemh","chnk","spw","sum"
"62",62,12773,8737.92428245721,0.684093343964395,"lemh","chnk","spw","sum"
"63",63,13493,9224.03295016475,0.683616167654691,"lemh","chnk","spw","sum"
"64",64,14338,8959.06081992341,0.624847316217284,"lemh","chnk","spw","sum"
"65",65,13009,8760.85250072367,0.673445499325365,"lemh","chnk","spw","sum"
"66",66,10905,7867.36750524864,0.721445896859114,"lemh","chnk","spw","sum"
"67",67,11670,8594.81186365359,0.736487734674687,"lemh","chnk","spw","sum"
"68",68,11585,7660.34528625017,0.661229631959445,"lemh","chnk","spw","sum"
"69",69,13072,8552.29675627733,0.654245467891472,"lemh","chnk","spw","sum"
"70",70,10408,7541.57331713103,0.724593900569853,"lemh","chnk","spw","sum"
"71",71,12477,8203.12703499547,0.657459888995389,"lemh","chnk","spw","sum"
"72",72,14263,8149.64864984434,0.571383905899484,"lemh","chnk","spw","sum"
"73",73,11339,7957.12569076096,0.701748451429664,"lemh","chnk","spw","sum"
"74",74,11879,8777.61189177283,0.738918418366262,"lemh","chnk","spw","sum"
"75",75,21389,13410.2419695319,0.626969094839958,"lemh","chnk","spw","sum"
"76",76,12576,9303.4903244134,0.739781355312771,"lemh","chnk","spw","sum"
"77",77,10445,7744.45350521803,0.741450790351176,"lemh","chnk","spw","sum"
"78",78,12786,8953.28149409906,0.700241005326065,"lemh","chnk","spw","sum"
"79",79,16970,11058.5191426252,0.651651098563651,"lemh","chnk","spw","sum"
"80",80,18320,10575.7004596095,0.577276225961217,"lemh","chnk","spw","sum"
"81",81,18471,10851.0117906812,0.587462064353915,"lemh","chnk","spw","sum"
"82",82,11221,7333.69767873269,0.653568993737874,"lemh","chnk","spw","sum"
"83",83,9596,6907.54793159757,0.719836174614169,"lemh","chnk","spw","sum"
"84",84,10966,7819.04611120792,0.713026273135867,"lemh","chnk","spw","sum"
"85",85,10880,8389.24091232801,0.771069936794854,"lemh","chnk","spw","sum"
"86",86,13227,9576.55825380236,0.724015895804216,"lemh","chnk","spw","sum"
"87",87,17094,11909.7370450295,0.696720313854541,"lemh","chnk","spw","sum"
"88",88,15120,10847.5339690298,0.717429495306203,"lemh","chnk","spw","sum"
"89",89,17392,12687.826701373,0.729520854494766,"lemh","chnk","spw","sum"
"90",90,13309,10759.1531368967,0.808411836869537,"lemh","chnk","spw","sum"
"91",91,12402,9197.35870799515,0.741602863086208,"lemh","chnk","spw","sum"
"92",92,12788,8986.74543411843,0.702748313584488,"lemh","chnk","spw","sum"
"93",93,13064,9388.12027785392,0.718625250907373,"lemh","chnk","spw","sum"
"94",94,13631,9628.91301325569,0.706398137572863,"lemh","chnk","spw","sum"
"95",95,11932,9358.55250839237,0.784323877672844,"lemh","chnk","spw","sum"
"96",96,13426,10011.6071271452,0.745688002915624,"lemh","chnk","spw","sum"
"97",97,13595,9839.50444084799,0.723759061482015,"lemh","chnk","spw","sum"
"98",98,15718,11251.6064387453,0.715842119782751,"lemh","chnk","spw","sum"
"99",99,32006,20465.110462948,0.639414811689933,"lemh","chnk","spw","sum"
"100",100,18355,11931.4319371872,0.650037152666152,"lemh","chnk","spw","sum"
"101",101,12890,8149.34692635946,0.632222414767995,"lemh","chnk","spw","sum"
"102",102,9916,6526.14052083256,0.658142448651932,"lemh","chnk","spw","sum"
"103",103,9431,6129.22557526128,0.649901980199479,"lemh","chnk","spw","sum"
"104",104,9800,6709.53862286586,0.684646798251618,"lemh","chnk","spw","sum"
"105",105,8865,6295.728375284,0.710178045717315,"lemh","chnk","spw","sum"
