"","Reach","area_m2","WUA","HHS","watershed","species","life_stage","season"
"56",56,12088,9268.27127770567,0.766733229459437,"lemh","sthd","juv","sum"
"57",57,10254,8006.64112801896,0.780831005268087,"lemh","sthd","juv","sum"
"58",58,12038,9288.52643782739,0.771600468335885,"lemh","sthd","juv","sum"
"59",59,15174,11133.6319236173,0.733730850376785,"lemh","sthd","juv","sum"
"60",60,12438,9641.80437218631,0.775189288646592,"lemh","sthd","juv","sum"
"61",61,15957,11858.4007691889,0.74314725632568,"lemh","sthd","juv","sum"
"62",62,12773,10037.4964230773,0.785837033044493,"lemh","sthd","juv","sum"
"63",63,13493,10444.7791920435,0.774088726898649,"lemh","sthd","juv","sum"
"64",64,14338,10528.1434979057,0.734282570644838,"lemh","sthd","juv","sum"
"65",65,13009,10075.5877585458,0.774509013647918,"lemh","sthd","juv","sum"
"66",66,10905,8678.91647674982,0.795865793374582,"lemh","sthd","juv","sum"
"67",67,11670,8731.04378671478,0.748161421312321,"lemh","sthd","juv","sum"
"68",68,11585,8974.74087290466,0.77468630754464,"lemh","sthd","juv","sum"
"69",69,13072,9524.55220709089,0.728622414863134,"lemh","sthd","juv","sum"
"70",70,10408,8577.81441560388,0.824155881591456,"lemh","sthd","juv","sum"
"71",71,12477,9385.95701547759,0.752260720964782,"lemh","sthd","juv","sum"
"72",72,14263,9394.80468702829,0.658683635071744,"lemh","sthd","juv","sum"
"73",73,11339,8815.5021871361,0.777449703425002,"lemh","sthd","juv","sum"
"74",74,11879,9147.78590857284,0.77008047045819,"lemh","sthd","juv","sum"
"75",75,21389,15008.5707889032,0.701695768334338,"lemh","sthd","juv","sum"
"76",76,12576,9804.05002725217,0.779584130665726,"lemh","sthd","juv","sum"
"77",77,10445,8514.43869020557,0.815168854974205,"lemh","sthd","juv","sum"
"78",78,12786,9442.11892207479,0.738473245899796,"lemh","sthd","juv","sum"
"79",79,16970,11805.0408554305,0.695641771091958,"lemh","sthd","juv","sum"
"80",80,18320,12412.8816992133,0.677559044716883,"lemh","sthd","juv","sum"
"81",81,18471,13370.4986263211,0.72386436177365,"lemh","sthd","juv","sum"
"82",82,11221,9071.32974164188,0.80842435982906,"lemh","sthd","juv","sum"
"83",83,9596,7635.61985478457,0.795708613462335,"lemh","sthd","juv","sum"
"84",84,10966,8554.32904787268,0.780077425485381,"lemh","sthd","juv","sum"
"85",85,10880,8667.81466112332,0.796674141647364,"lemh","sthd","juv","sum"
"86",86,13227,10123.0098317424,0.765329238054161,"lemh","sthd","juv","sum"
"87",87,17094,12997.5718791075,0.760358715286504,"lemh","sthd","juv","sum"
"88",88,15120,11228.7758700536,0.742643906749574,"lemh","sthd","juv","sum"
"89",89,17392,13037.3898355109,0.749619930744645,"lemh","sthd","juv","sum"
"90",90,13309,10621.6428847807,0.798079711832644,"lemh","sthd","juv","sum"
"91",91,12402,9691.95134441415,0.781482933753761,"lemh","sthd","juv","sum"
"92",92,12788,10079.8490232043,0.788227167907749,"lemh","sthd","juv","sum"
"93",93,13064,10322.88653138,0.790178087215248,"lemh","sthd","juv","sum"
"94",94,13631,10635.6477488619,0.780254401647856,"lemh","sthd","juv","sum"
"95",95,11932,9619.71928104805,0.806211806993635,"lemh","sthd","juv","sum"
"96",96,13426,10652.2727703354,0.793406284100658,"lemh","sthd","juv","sum"
"97",97,13595,10422.4111798201,0.766635614550943,"lemh","sthd","juv","sum"
"98",98,15718,12786.6527544921,0.813503801660016,"lemh","sthd","juv","sum"
"99",99,32006,22689.8908466259,0.708926165301065,"lemh","sthd","juv","sum"
"100",100,18355,13498.504127352,0.73541291895135,"lemh","sthd","juv","sum"
"101",101,12890,8938.02412548661,0.693407612528054,"lemh","sthd","juv","sum"
"102",102,9916,7164.34810615331,0.722503842895654,"lemh","sthd","juv","sum"
"103",103,9431,7123.1991138421,0.755296269095759,"lemh","sthd","juv","sum"
"104",104,9800,7399.05541578401,0.755005654671838,"lemh","sthd","juv","sum"
"105",105,8865,6416.09815648757,0.72375613722364,"lemh","sthd","juv","sum"
