"","Reach","area_m2","WUA","HHS","watershed","species","life_stage","season"
"92",92,12788,2859.81611676142,0.223632789862482,"lemh","chnk","juv","win"
"93",93,13064,2767.38215134456,0.211832681517495,"lemh","chnk","juv","win"
"94",94,13631,2704.76466378989,0.198427456810937,"lemh","chnk","juv","win"
"95",95,11932,1682.52163448208,0.141009188273724,"lemh","chnk","juv","win"
"96",96,13426,3530.69663246162,0.262974574144319,"lemh","chnk","juv","win"
"97",97,13595,2807.11595228582,0.206481497041988,"lemh","chnk","juv","win"
"98",98,15718,4337.57877860346,0.275962512953522,"lemh","chnk","juv","win"
"99",99,32007,7586.02086338331,0.237011305757594,"lemh","chnk","juv","win"
"100",100,18355,4998.76481372816,0.27233804487759,"lemh","chnk","juv","win"
"101",101,12890,3596.80674030643,0.279038536874045,"lemh","chnk","juv","win"
"102",102,9916,3021.53422855877,0.304713012158004,"lemh","chnk","juv","win"
"103",103,9431,3592.58377993107,0.380933493789743,"lemh","chnk","juv","win"
"104",104,9800,3520.44928689007,0.359229519070415,"lemh","chnk","juv","win"
"105",105,8865,3075.44544414291,0.346919959858196,"lemh","chnk","juv","win"
